InChIKey14,DrugName,DrugID,Source,DrugName_Normalized
IMBXEJJVJRTNOW,Methylprednisolone hemisuccinate,1917,Drug_A,methylprednisolone hemisuccinate
SVYCRJXQZUCUND,Methylprednisone,1918,Drug_A,methylprednisone
BLJBDLGFKNXUCB,Methylpropylpropanediol dinitrate,1919,Drug_A,methylpropylpropanediol dinitrate
XDSSPSLGNGIIHP,Methylselenocysteine,1920,Drug_A,methylselenocysteine
GCKMFJBGXUYNAG,Methyltestosterone,1921,Drug_A,methyltestosterone
HWGBHCRJGXAGEU,Methylthiouracil,1922,Drug_A,methylthiouracil
SIDLZWOQUZRBRU,Methyprylon,1923,Drug_A,methyprylon
KPJZHOPZRAFDTN,Methysergide,1924,Drug_A,methysergide
FPBPLBWLMYGIQR,Metiamide,1925,Drug_A,metiamide
RJQXTJLFIWVMTO,Meticillin,1926,Drug_B,meticillin
FNQQBFNIYODEMB,Meticrane,1927,Drug_A,meticrane
IYJMSDVSVHDVGT,Metildigoxin,1928,Drug_A,metildigoxin
BQIPXWYNLPYNHW,Metipranolol,1929,Drug_A,metipranolol
MJFJKKXQDNNUJF,Metixene,1930,Drug_A,metixene
TTWJBBZEZQICBI,Metoclopramide,1931,Drug_A,metoclopramide
JFXBEKISTKFVAB,Metocurine,1932,Drug_A,metocurine
AQCHWTWZEMGIFD,Metolazone,1933,Drug_A,metolazone
VQJHOPSWBGJHQS,Metoprine,1934,Drug_A,metoprine
IUBSYMUCCVWXPE,Metoprolol,1935,Drug_A,metoprolol
NFACJZMKEDPNKN,Metrifonate,1936,Drug_A,metrifonate
VAOCPAMSLUNLGC,Metronidazole,1937,Drug_A,metronidazole
FJLBFSROUSIWMA,Metyrapone,1938,Drug_A,metyrapone
NHTGHBARYWONDQ,Metyrosine,1939,Drug_A,metyrosine
AJLFOPYRIVGYMJ,Mevastatin,1940,Drug_A,mevastatin
YPBATNHYBCGSSN,Mezlocillin,1941,Drug_B,mezlocillin
UEQUQVLFIPOEMF,Mianserin,1942,Drug_A,mianserin
HBNPJJILLOYFJU,Mibefradil,1943,Drug_A,mibefradil
PTQMMNYJKCSPET,Mibolerone,1944,Drug_A,mibolerone
PIEUQSKUWLMALL,Micafungin,1945,Drug_A,micafungin
BYBLEWFAAKGYCD,Miconazole,1946,Drug_A,miconazole
DNYGXMICFMACRA,Micronomicin,1947,Drug_A,micronomicin
DDLIGBOFAVUZHB,Midazolam,1948,Drug_A,midazolam
DMUAPQTXSSNEDD,Midecamycin,1949,Drug_A,midecamycin
PTKSEFOSCHHMPD,Midodrine,1950,Drug_A,midodrine
SHXWCVYOXRDMCX,Midomafetamine,1951,Drug_A,midomafetamine
BMGQWWVMWDBQGC,Midostaurin,1952,Drug_A,midostaurin
ZVLWUMPAHCEZAW,Mifamurtide,1953,Drug_B,mifamurtide
VKHAHZOOUSRJNA,Mifepristone,1954,Drug_A,mifepristone
IBAQFPQHRJAVAV,Miglitol,1955,Drug_A,miglitol
PZRHRDRVRGEVNW,Milrinone,1956,Drug_A,milrinone
PQLXHQMOHUQAKB,Miltefosine,1957,Drug_B,miltefosine
LDMWSLGGVTVJPG,Minaprine,1958,Drug_A,minaprine
DYKFCLLONBREIL,Minocycline,1959,Drug_A,minocycline
ZFMITUMMTDLWHR,Minoxidil,1960,Drug_B,minoxidil
PBAPPPCECJKMCM,Mirabegron,1961,Drug_A,mirabegron
MIJFNYMSCFYZNY,Mirodenafil,1962,Drug_A,mirodenafil
OJLOPKGSLYJEMD,Misoprostol,1963,Drug_B,misoprostol
XAYGBKHKBBXDAK,Mitapivat,1964,Drug_A,mitapivat
BELMMAAWNYFCGF,Mitemcinal,1965,Drug_A,mitemcinal
WPGGHFDDFPHPOB,Mitiglinide,1966,Drug_A,mitiglinide
VFKZTMPDYBFSTM,Mitobronitol,1967,Drug_B,mitobronitol
MXWHMTNPTTVWDM,Mitoguazone,1968,Drug_B,mitoguazone
NWIBSHFKIJFRCO,Mitomycin,1969,Drug_A,mitomycin
JWBOIMRXGHLCPP,Mitotane,1970,Drug_A,mitotane
KKZJGLLVHKMTCM,Mitoxantrone,1971,Drug_A,mitoxantrone
ILVYCEVXHALBSC,Mivacurium,1972,Drug_A,mivacurium
PVLJETXTTWAYEW,Mizolastine,1973,Drug_A,mizolastine
HZQDCMWJEBCWBR,Mizoribine,1974,Drug_A,mizoribine
AZSRSNUQCUDCGG,Mobocertinib,1975,Drug_A,mobocertinib
HRNLUBSXIHFDHP,Mocetinostat,1976,Drug_A,mocetinostat
YHXISWVBGDMDLQ,Moclobemide,1977,Drug_A,moclobemide
UWWDHYUMIORJTA,Moexipril,1978,Drug_A,moexipril
CMPAGYDKASJORH,Moexiprilat,1979,Drug_A,moexiprilat
REOJLIXKJWXUGB,Mofebutazone,1980,Drug_A,mofebutazone
KLPWJLBORRMFGK,Molindone,1981,Drug_A,molindone
XLFWDASMENKTKL,Molsidomine,1982,Drug_A,molsidomine
ZVHNDZWQTBEVRY,Momelotinib,1983,Drug_B,momelotinib
QLIIKPVHVRXHRI,Mometasone,1984,Drug_A,mometasone
WOFMFGQZHJDGCX,Mometasone furoate,1985,Drug_A,mometasone furoate
LOBCDGHHHHGHFA,Monastrol,1986,Drug_B,monastrol
DWYMPOCYEZONEA,Monofluorophosphate ion,1987,Drug_A,monofluorophosphate ion
NKHAVTQWNUWKEO,Monomethyl fumarate,1988,Drug_A,monomethyl fumarate
UCHDWCPVSPXUMX,Montelukast,1989,Drug_A,montelukast
VYPSYNLAJGMNEJ,Montmorillonite,1990,Drug_B,montmorillonite
AGAHNABIDCTLHW,Moperone,1991,Drug_A,moperone
FUBVWMNBEHXPSU,Moricizine,1992,Drug_A,moricizine
LDXSPUSKBDTEKA,Morniflumate,1993,Drug_A,morniflumate
BQJCRHHNABKAKU,Morphine,1994,Drug_A,morphine
PXUIZULXJVRBPC,Mosapramine,1995,Drug_A,mosapramine
YPELFRMCRYSPKZ,Mosapride,1996,Drug_A,mosapride
RAHBGWKEPAQNFF,Motesanib,1997,Drug_A,motesanib
AHNIKTNNZJNCFN,Motexafin gadolinium,1998,Drug_A,motexafin gadolinium
IYIYMCASGKQOCZ,Motretinide,1999,Drug_A,motretinide
MTMZZIPTQITGCY,Moxestrol,2000,Drug_A,moxestrol
FABPRXSRWADJSP,Moxifloxacin,2001,Drug_A,moxifloxacin
VRYMTAVOXVTQEF,Moxisylyte,2002,Drug_A,moxisylyte
WPNJAUFVNXKLIM,Moxonidine,2003,Drug_A,moxonidine
MINDHVHHQZYEEK,Mupirocin,2004,Drug_B,mupirocin
IRLWJILLXJGJTD,Muraglitazar,2005,Drug_A,muraglitazar
RIDRXGOBXZLKHZ,Murepavadin,2006,Drug_A,murepavadin
RLWRMIYXDPXIEX,Muzolimine,2007,Drug_A,muzolimine
RTGDFNSFWBGLEC,Mycophenolate mofetil,2008,Drug_A,mycophenolate mofetil
HPNSFSBZBAHARI,Mycophenolic acid,2009,Drug_A,mycophenolic acid
XKTFQMCPGMTBMD,Myxothiazol,2010,Drug_B,myxothiazol
VWEDZTZAXHMZIL,"N-(2-hydroxybenzyl)-2,5-dimethoxy-4-cyanophenylethylamine",2011,Drug_A,"n-(2-hydroxybenzyl)-2,5-dimethoxy-4-cyanophenylethylamine"
RUOKEQAAGRXIBM,N-Propargyl-1(S)-Aminoindan,2012,Drug_A,n-propargyl-1(s)-aminoindan
CAHKINHBCWCHCF,N-acetyltyrosine,2013,Drug_A,n-acetyltyrosine
ZYVXHFWBYUDDBM,N-methylnicotinamide,2014,Drug_B,n-methylnicotinamide
PHOZOHFUXHPOCK,NGX267,2015,Drug_A,ngx267
KTDZCOWXCWUPEO,NS-398,2016,Drug_A,ns-398
GECBBEABIDMGGL,Nabilone,2017,Drug_A,nabilone
BLXXJMDCKKHMKV,Nabumetone,2018,Drug_A,nabumetone
VWPOSFSPZNDTMJ,Nadolol,2019,Drug_A,nadolol
MQQNFDZXWVTQEH,Nafamostat,2020,Drug_A,nafamostat
RWHUEXWOYVBUCI,Nafarelin,2021,Drug_A,nafarelin
GPXLMGHLHQJAGZ,Nafcillin,2022,Drug_A,nafcillin
KBAFPSLPKGSANY,Naftidrofuryl,2023,Drug_A,naftidrofuryl
HRRBJVNMSRJFHQ,Naftopidil,2024,Drug_A,naftopidil
NETZHAKZCGBWSS,Nalbuphine,2025,Drug_A,nalbuphine
AXQACEQYCPKDMV,Naldemedine,2026,Drug_A,naldemedine
MHWLWQUZZRMNGJ,Nalidixic acid,2027,Drug_A,nalidixic acid
WJBLNOPPDWQMCH,Nalmefene,2028,Drug_A,nalmefene
UIQMVEYFGZJHCZ,Nalorphine,2029,Drug_A,nalorphine
XNKCCCKFOQNXKV,Naloxegol,2030,Drug_A,naloxegol
UZHSEJADLWPNLE,Naloxone,2031,Drug_A,naloxone
DQCKKXVULJGBQN,Naltrexone,2032,Drug_A,naltrexone
SPWZXWDPAWDKQE,Naluzotan,2033,Drug_A,naluzotan
IBTISPLPBBHVSU,Namitecan,2034,Drug_A,namitecan
QRGHOAATPOLDPF,Nanatinostat,2035,Drug_A,nanatinostat
NPAGDVCDWIYMMC,Nandrolone,2036,Drug_A,nandrolone
JKWKMORAXJQQSR,Nandrolone decanoate,2037,Drug_A,nandrolone decanoate
UBWXUGDQUBIEIZ,Nandrolone phenpropionate,2038,Drug_A,nandrolone phenpropionate
CNIIGCLFLJGOGP,Naphazoline,2039,Drug_A,naphazoline
CMWTZPSULFXXJA,Naproxen,2040,Drug_A,naproxen
QKDCLUARMDUUKN,Naquotinib,2041,Drug_B,naquotinib
AMKVXSZCKVJAGH,Naratriptan,2042,Drug_A,naratriptan
FTVWIRXFELQLPI,Naringenin,2043,Drug_A,naringenin
VGDDOIZXGFJDRC,Naronapride,2044,Drug_A,naronapride
NCXMLFZGDNKEPB,Natamycin,2045,Drug_A,natamycin
OELFLUMRDSZNSF,Nateglinide,2046,Drug_A,nateglinide
JLYAXFNOILIKPP,Navitoclax,2047,Drug_A,navitoclax
SYJXFKPQNSDJLI,Neamine,2048,Drug_A,neamine
KOHIRBRYDXPAMZ,Nebivolol,2049,Drug_A,nebivolol
MRWXACSTFXYYMV,Nebularine,2050,Drug_A,nebularine
RQTOOFIXOKYGAN,Nedocromil,2051,Drug_A,nedocromil
VRBKIVRKKCLPHA,Nefazodone,2052,Drug_A,nefazodone
NGHTXZCKLWZPGK,Nefiracetam,2053,Drug_A,nefiracetam
IXOXBSCIXZEQEQ,Nelarabine,2054,Drug_A,nelarabine
QAGYKUNXZHXKMR,Nelfinavir,2055,Drug_A,nelfinavir
AVPQPGFLVZTJOR,Nemonoxacin,2056,Drug_A,nemonoxacin
PAJBBDCZSMDSFL,Neocitrullamon,2057,Drug_A,neocitrullamon
PPEKGEBBBBNZKS,Neosaxitoxin,2058,Drug_A,neosaxitoxin
ALWKGYPQUAPLQC,Neostigmine,2059,Drug_A,neostigmine
QEFAQIPZVLVERP,Nepafenac,2060,Drug_A,nepafenac
JWNPDZNEKVCWMY,Neratinib,2061,Drug_A,neratinib
CIDUJQMULVCIBT,Netilmicin,2062,Drug_A,netilmicin
PKWDZWYVIHVNKS,Netoglitazone,2063,Drug_A,netoglitazone
WAXQNWCZJDTGBU,Netupitant,2064,Drug_A,netupitant
NQDJXKOVJZTUJA,Nevirapine,2065,Drug_A,nevirapine
NOIIUHRQUVNIDD,Nialamide,2066,Drug_A,nialamide
RSKQGBFMNPDPLR,Niaprazine,2067,Drug_A,niaprazine
ZBBHBTPTTSWHBA,Nicardipine,2068,Drug_A,nicardipine
YSEXMKHXIOCEJA,Nicergoline,2069,Drug_A,nicergoline
RJMUSRYZPJIFPJ,Niclosamide,2070,Drug_A,niclosamide
HNDXBGYRMHRUFN,Nicomorphine,2071,Drug_A,nicomorphine
LBHIOVVIQHSOQN,Nicorandil,2072,Drug_A,nicorandil
SNICXCGAKADSCV,Nicotine,2073,Drug_A,nicotine
MVQVNTPHUGQQHK,Nicotinyl alcohol,2074,Drug_A,nicotinyl alcohol
HYIMSNHJOBLJNT,Nifedipine,2075,Drug_A,nifedipine
BRZANEXCSZCZCI,Nifenazone,2076,Drug_A,nifenazone
JZFPYUNJRRFVQU,Niflumic acid,2077,Drug_A,niflumic acid
SRQKTCXJCCHINN,Nifuratel,2078,Drug_B,nifuratel
DANUORFCFTYTSZ,Nigericin,2079,Drug_A,nigericin
HHZIURLSWUIHRB,Nilotinib,2080,Drug_A,nilotinib
VZWXXKDFACOXNT,Niludipine,2081,Drug_A,niludipine
XWXYUMMDTVBTOU,Nilutamide,2082,Drug_A,nilutamide
FAIIFDPAEUKBEP,Nilvadipine,2083,Drug_A,nilvadipine
HYWYRSMBCFDLJT,Nimesulide,2084,Drug_A,nimesulide
UIAGMCDKSXEBJQ,Nimodipine,2085,Drug_A,nimodipine
VFEDRRNHLBGPNN,Nimustine,2086,Drug_B,nimustine
XZXHXSATPCNXJR,Nintedanib,2087,Drug_A,nintedanib
HXRSXEDVVARPHP,Niperotidine,2088,Drug_A,niperotidine
PCHKPVIQAHNQLW,Niraparib,2089,Drug_A,niraparib
LIENCHBZNNMNKG,Nirmatrelvir,2090,Drug_A,nirmatrelvir
VFCRKLWBYMDAED,Nirogacestat,2091,Drug_A,nirogacestat
VKQFCGNPDRICFG,Nisoldipine,2092,Drug_A,nisoldipine
ITJNARMNRKSWTA,Nisoxetine,2093,Drug_A,nisoxetine
KJONHKAYOJNZEC,Nitrazepam,2094,Drug_A,nitrazepam
PVHUJELLJLJGLN,Nitrendipine,2095,Drug_A,nitrendipine
MWUXSHHQAYIFBG,Nitric Oxide,2096,Drug_A,nitric oxide
IOVCWXUNBOPUCH,Nitrite,2097,Drug_A,nitrite
IOJUJUOXKXMJNF,Nitroaspirin,2098,Drug_A,nitroaspirin
NXFQHRVNIOXGAQ,Nitrofurantoin,2099,Drug_A,nitrofurantoin
SNIOPGDIGTZGOP,Nitroglycerin,2100,Drug_A,nitroglycerin
ASPOIVQEUUCDQT,Nitroprusside,2101,Drug_A,nitroprusside
GQPLMRYTRLFLPF,Nitrous oxide,2102,Drug_A,nitrous oxide
SGXXNSQHWDMGGP,Nizatidine,2103,Drug_A,nizatidine
WZGBZLHGOVJDET,Nizofenone,2104,Drug_A,nizofenone
KYRVNWMVYQXFEU,Nocodazole,2105,Drug_B,nocodazole
XHWRWCSCBDLOLM,Nolatrexed,2106,Drug_B,nolatrexed
KZUIYQJTUIACIG,Nomegestrol,2107,Drug_A,nomegestrol
IIVBFTNIGYRNQY,Nomegestrol acetate,2108,Drug_A,nomegestrol acetate
XXPANQJNYNUNES,Nomifensine,2109,Drug_A,nomifensine
FBWNMEQMRUMQSO,Nonoxynol-9,2110,Drug_A,nonoxynol-9
AKPLHCDWDRPJGD,Nordazepam,2111,Drug_A,nordazepam
ISHXLNHNDMZNMC,Norelgestromin,2112,Drug_A,norelgestromin
SFLSHLFXELFNJZ,Norepinephrine,2113,Drug_A,norepinephrine
APTGJECXMIKIET,Norethindrone enanthate,2114,Drug_A,norethindrone enanthate
VIKNJXKGJWUCNN,Norethisterone,2115,Drug_A,norethisterone
ICTXHFFSOAJUMG,Norethynodrel,2116,Drug_A,norethynodrel
LRCXRAABFLIVAI,Norfenefrine,2117,Drug_A,norfenefrine
OGJPXUAPXNRGGI,Norfloxacin,2118,Drug_A,norfloxacin
KIQQMECNKUGGKA,Norgestimate,2119,Drug_A,norgestimate
GVDMJXQHPUYPHP,Norgestrienone,2120,Drug_A,norgestrienone
WCJFBSYALHQBSK,Normethadone,2121,Drug_A,normethadone
PHVGLTMQBUFIQQ,Nortriptyline,2122,Drug_A,nortriptyline
AKNNEGZIBPJZJG,Noscapine,2123,Drug_A,noscapine
YJQPYGGHQPGBLI,Novobiocin,2124,Drug_A,novobiocin
PTGXAUBQBSGPKF,Nylidrin,2125,Drug_A,nylidrin
VQOXZBDYSJBXMA,Nystatin,2126,Drug_B,nystatin
XFLBOEMFLGLWFF,OBP-801,2127,Drug_B,obp-801
RSJCLODJSVZNQA,ONT-093,2128,Drug_B,ont-093
OCUKPFWNSAAHRP,ORM-12741,2129,Drug_A,orm-12741
GSOXMQLWUDQTNT,OXI-4503,2130,Drug_A,oxi-4503
ZXERDUOLZKYMJM,Obeticholic acid,2131,Drug_B,obeticholic acid
OQJFBUOFGHPMSR,Ocinaplon,2132,Drug_A,ocinaplon
FODQIVGFADUBKE,Octamoxin,2133,Drug_A,octamoxin
YBGZDTIWKVFICR,Octinoxate,2134,Drug_A,octinoxate
QHGUCRYDKWKLMG,Octopamine,2135,Drug_A,octopamine
WEGJDERSZWOWIB,Octylphenoxy polyethoxyethanol,2136,Drug_A,octylphenoxy polyethoxyethanol
FWIVDMJALNEADT,Odanacatib,2137,Drug_A,odanacatib
KVWDHTXUZHCGIO,Olanzapine,2138,Drug_A,olanzapine
FDLYAMZZIXQODN,Olaparib,2139,Drug_A,olaparib
RZPAKFUAFGMUPI,Oleandomycin,2140,Drug_A,oleandomycin
JLPDBLFIVFSOCC,Oleandrin,2141,Drug_A,oleandrin
DMNOVGJWPASQDL,Oliceridine,2142,Drug_A,oliceridine
VTRAEEWXHOVJFV,Olmesartan,2143,Drug_A,olmesartan
FDMQDKQUTRLUBU,Olmutinib,2144,Drug_A,olmutinib
COUYJEVMBVSIHV,Olodaterol,2145,Drug_A,olodaterol
SUFPWYYDCOKDLL,Olorofim,2146,Drug_A,olorofim
QQBDLJCYGRGAKP,Olsalazine,2147,Drug_A,olsalazine
CKNAQFVBEHDJQV,Oltipraz,2148,Drug_A,oltipraz
NEQYWYXGTJDAKR,Olutasidenib,2149,Drug_A,olutasidenib
HYFHYPWGAURHIV,Omacetaxine mepesuccinate,2150,Drug_A,omacetaxine mepesuccinate
JEECQCWWSTZDCK,Omadacycline,2151,Drug_A,omadacycline
LVRLSYPNFFBYCZ,Omapatrilat,2152,Drug_A,omapatrilat
MKMPWKUAHLTIBJ,Omarigliptin,2153,Drug_A,omarigliptin
RJCWBNBKOKFWNY,Omaveloxolone,2154,Drug_A,omaveloxolone
PIDFDZJZLOTZTM,Ombitasvir,2155,Drug_A,ombitasvir
IEXUMDBQLIVNHZ,Onapristone,2156,Drug_A,onapristone
FELGMEQIXOGIFQ,Ondansetron,2157,Drug_A,ondansetron
QWNDOCKIKKQJNN,Ondelopran,2158,Drug_A,ondelopran
ASOADIZOVZTJSR,Opicapone,2159,Drug_A,opicapone
YNZFUWZUGRBMHL,Opipramol,2160,Drug_A,opipramol
QIPQASLPWJVQMH,Orbifloxacin,2161,Drug_A,orbifloxacin
LMOINURANNBYCM,Orciprenaline,2162,Drug_A,orciprenaline
VHFGEBVPHAGQPI,Oritavancin,2163,Drug_A,oritavancin
AHLBNYSZXLDEJQ,Orlistat,2164,Drug_A,orlistat
XZEUAXYWNKYKPL,Ormeloxifene,2165,Drug_A,ormeloxifene
IPWKIXLWTCNBKN,Ornidazole,2166,Drug_A,ornidazole
QVYRGXJJSLMXQH,Orphenadrine,2167,Drug_A,orphenadrine
XWNBGDJPEXZSQM,Orvepitant,2168,Drug_A,orvepitant
DZOJBGLFWINFBF,Osanetant,2169,Drug_A,osanetant
VSZGPKBBMSAYNT,Oseltamivir,2170,Drug_A,oseltamivir
USUZGMWDZDXMDG,Osilodrostat,2171,Drug_A,osilodrostat
DUYJMQONPNNFPI,Osimertinib,2172,Drug_A,osimertinib
LUMKNAVTFCDUIE,Ospemifene,2173,Drug_A,ospemifene
PFGVNLZDWRZPJW,Otamixaban,2174,Drug_A,otamixaban
IDUYJRXRDSPPRC,Oteseconazole,2175,Drug_A,oteseconazole
NQHNLNLJPDMBFN,Otilonium,2176,Drug_A,otilonium
LPMXVESGRSUGHW,Ouabain,2177,Drug_A,ouabain
KHKDIUPVDIEHAH,Oxabolone cipionate,2178,Drug_A,oxabolone cipionate
UWYHMGVUTGAWSP,Oxacillin,2179,Drug_A,oxacillin
FVYUQFQCEOZYHZ,Oxaflozane,2180,Drug_A,oxaflozane
XCGYUJZMCCFSRP,Oxamniquine,2181,Drug_A,oxamniquine
QSLJIVKCVHQPLV,Oxandrolone,2182,Drug_A,oxandrolone
FDXQKWSTUZCCTM,Oxaprotiline,2183,Drug_A,oxaprotiline
OFPXSFXSNFPTHF,Oxaprozin,2184,Drug_A,oxaprozin
BAINIUMDFURPJM,Oxatomide,2185,Drug_A,oxatomide
ADIMAYPTOBDMTL,Oxazepam,2186,Drug_A,oxazepam
FYRWUTOZBRWYCS,Oxazepam acetate,2187,Drug_A,oxazepam acetate
CTRLABGOLIVAIY,Oxcarbazepine,2188,Drug_A,oxcarbazepine
FTLDJPRFCGDUFH,Oxetacaine,2189,Drug_A,oxetacaine
HJZKOAYDRQLPME,Oxidronic acid,2190,Drug_A,oxidronic acid
IHLAQQPQKRMGSS,Oxiracetam,2191,Drug_A,oxiracetam
LDCYZAJDBXYCGN,Oxitriptan,2192,Drug_A,oxitriptan
NVOYVOBDTVTBDX,Oxitropium,2193,Drug_A,oxitropium
KYGZCKSPAKDVKC,Oxolinic acid,2194,Drug_A,oxolinic acid
CEMAWMOMDPGJMB,Oxprenolol,2195,Drug_A,oxprenolol
DXGLGDHPHMLXJC,Oxybenzone,2196,Drug_A,oxybenzone
CMHHMUWAYWTMGS,Oxybuprocaine,2197,Drug_A,oxybuprocaine
XIQVNETUBQGFHX,Oxybutynin,2198,Drug_A,oxybutynin
BRUQQQPBMZOVGD,Oxycodone,2199,Drug_A,oxycodone
GDYUVHBMFVMBAF,Oxyfedrine,2200,Drug_A,oxyfedrine
WYWIFABBXFUGLM,Oxymetazoline,2201,Drug_A,oxymetazoline
ICMWWNHDUZJFDW,Oxymetholone,2202,Drug_A,oxymetholone
UQCNKQCJZOAFTQ,Oxymorphone,2203,Drug_A,oxymorphone
XCWPUUGSGHNIDZ,Oxypertine,2204,Drug_A,oxypertine
HFHZKZSRXITVMK,Oxyphenbutazone,2205,Drug_A,oxyphenbutazone
DUDKAZCAISNGQN,Oxyphencyclimine,2206,Drug_A,oxyphencyclimine
SJDACOMXKWHBOW,Oxyphenisatin,2207,Drug_A,oxyphenisatin
PHPUXYRXPHEJDF,Oxyphenisatin acetate,2208,Drug_A,oxyphenisatin acetate
GFRUPHOKLBPHTQ,Oxyphenonium,2209,Drug_A,oxyphenonium
IWVCMVBTMGNXQD,Oxytetracycline,2210,Drug_A,oxytetracycline
XRVDGNKRPOAQTN,Ozanimod,2211,Drug_A,ozanimod
VAARYSWULJUGST,PD173955,2212,Drug_B,pd173955
YPHDIMUXXABSSO,PF-00610355,2213,Drug_A,pf-00610355
IENZFHBNCRQMNP,PRX-08066,2214,Drug_A,prx-08066
RCINICONZNJXQF,Paclitaxel,2215,Drug_A,paclitaxel
HWXVIOGONBBTBY,Pacritinib,2216,Drug_A,pacritinib
IKDNYFNBRFYHNO,Padeliporfin,2217,Drug_A,padeliporfin
HIUPRQPBWVEQJJ,Pagoclone,2218,Drug_A,pagoclone
AHJRHEGDXFFMBM,Palbociclib,2219,Drug_A,palbociclib
BKCJZNIZRWYHBN,Palifosfamide,2220,Drug_A,palifosfamide
PMXMIIMHBWHSKN,Paliperidone,2221,Drug_A,paliperidone
HXYVTAGFYLMHSO,Palmidrol,2222,Drug_A,palmidrol
CPZBLNMUGSZIPR,Palonosetron,2223,Drug_A,palonosetron
YTFHCXIPDIHOIA,Palovarotene,2224,Drug_B,palovarotene
WRUUGTRCQOWXEG,Pamidronic acid,2225,Drug_A,pamidronic acid
GVEAYVLWDAFXET,Pancuronium,2226,Drug_A,pancuronium
FPOHNWQLNRZRFC,Panobinostat,2227,Drug_A,panobinostat
IQPSEEYGBUAQFF,Pantoprazole,2228,Drug_A,pantoprazole
GHOKWGTUZJEAQD,Pantothenic acid,2229,Drug_A,pantothenic acid
XQYZDYMELSJDRZ,Papaverine,2230,Drug_A,papaverine
SQYNKIJPMDEDEG,Paraldehyde,2231,Drug_A,paraldehyde
VQASKUSHBVDKGU,Paramethadione,2232,Drug_A,paramethadione
MKPDWECBUAZOHP,Paramethasone,2233,Drug_A,paramethasone
WYMSBXTXOHUIGT,Paraoxon,2234,Drug_A,paraoxon
TZRHLKRLEZJVIJ,Parecoxib,2235,Drug_A,parecoxib
DPWPWRLQFGFJFI,Pargyline,2236,Drug_A,pargyline
BPKAHTKRCLCHEA,Paricalcitol,2237,Drug_A,paricalcitol
UAUIUKWPKRJZJV,Paritaprevir,2238,Drug_A,paritaprevir
UOZODPSAJZTQNH,Paromomycin,2239,Drug_A,paromomycin
AHOUBRCZNHFOSL,Paroxetine,2240,Drug_A,paroxetine
VMZMNAABQBOLAK,Pasireotide,2241,Drug_A,pasireotide
DHAHKSQXIXFZJB,Patent Blue,2242,Drug_A,patent blue
QXRSDHAAWVKZLJ,Patupilone,2243,Drug_A,patupilone
CUIHSIWYWATEQL,Pazopanib,2244,Drug_A,pazopanib
XAGMUUZPGZWTRP,Pazufloxacin,2245,Drug_A,pazufloxacin
DREIJXJRTLTGJC,Peficitinib,2246,Drug_A,peficitinib
FHFYDNQZQSQIAI,Pefloxacin,2247,Drug_A,pefloxacin
DOHVAKFYAHLCJP,Peldesine,2248,Drug_A,peldesine
WVUNYSQLFKLYNI,Pelitinib,2249,Drug_B,pelitinib
ZHKNLJLMDFQVHJ,Pemafibrate,2250,Drug_A,pemafibrate
WBXPDJSOTKVWSJ,Pemetrexed,2251,Drug_A,pemetrexed
HCDMJFOHIXMBOV,Pemigatinib,2252,Drug_A,pemigatinib
NLOOMWLTUVBWAW,Penamecillin,2253,Drug_A,penamecillin
KQXKVJAGOJTNJS,Penbutolol,2254,Drug_A,penbutolol
JNTOCHDNEULJHD,Penciclovir,2255,Drug_A,penciclovir
DZVPGIORVGSQMC,Penclomedine,2256,Drug_A,penclomedine
MDLAAYDRRZXJIF,Penfluridol,2257,Drug_A,penfluridol
VVNCNSJFMMFHPL,Penicillamine,2258,Drug_A,penicillamine
USNINKBPBVKHHZ,Penicillin G Acyl-Serine,2259,Drug_A,penicillin g acyl-serine
XATZHCXBMKRRDO,Penimepicycline,2260,Drug_A,penimepicycline
WXZMFSXDPGVJKK,Pentaerithrityl,2261,Drug_B,pentaerithrityl
TZRXHJWUDPFEEY,Pentaerythritol tetranitrate,2262,Drug_A,pentaerythritol tetranitrate
XDRYMKDFEDOLFX,Pentamidine,2263,Drug_A,pentamidine
VOKSWYLNZZRQPF,Pentazocine,2264,Drug_A,pentazocine
NEMLPWNINZELKP,Penthienate,2265,Drug_A,penthienate
MRWQRJMESRRJJB,Pentifylline,2266,Drug_A,pentifylline
WEXRUCMBJFQVBZ,Pentobarbital,2267,Drug_A,pentobarbital
XSBSKEQEUFOSDD,Pentolinium,2268,Drug_A,pentolinium
FCCNSUIJIOOXEZ,Pentosan polysulfate,2269,Drug_A,pentosan polysulfate
FPVKHBSQESCIEP,Pentostatin,2270,Drug_A,pentostatin
BYPFEZZEUUWMEJ,Pentoxifylline,2271,Drug_A,pentoxifylline
PRMWGUBFXWROHD,Perampanel,2272,Drug_A,perampanel
WEYVCQFUGFRXOM,Perazine,2273,Drug_A,perazine
VLTRZXGMWDSKGL,Perchlorate,2274,Drug_A,perchlorate
KAVGMUDTWQVPDF,Perflubutane,2275,Drug_A,perflubutane
QYSGYZVSCZSLHT,Perflutren,2276,Drug_A,perflutren
YEHCICAEULNIGD,Pergolide,2277,Drug_A,pergolide
CYXKNKQEMFBLER,Perhexiline,2278,Drug_A,perhexiline
LUALIOATIOESLM,Periciazine,2279,Drug_A,periciazine
NDTYTMIUWGWIMO,Perillyl alcohol,2280,Drug_A,perillyl alcohol
IPVQLZZIHOAWMC,Perindopril,2281,Drug_A,perindopril
ODAIHABQVKJNIY,Perindoprilat,2282,Drug_A,perindoprilat
